name, latitude, longitude
activity, -27.5975551, -48.5523262, 2023-02-25T19:04:59.813Z
activity, -27.5982761, -48.5509567, 2023-02-25T19:04:59.813Z
activity, -27.5979938, -48.5506401, 2023-02-25T19:04:59.813Z
activity, -27.5971584, -48.5500221, 2023-02-25T19:04:59.813Z
activity, -27.5964546, -48.5495796, 2023-02-25T19:04:59.813Z
activity, -27.5961399, -48.5494155, 2023-02-25T19:04:59.813Z
activity, -27.5956878, -48.5488777, 2023-02-25T19:04:59.813Z
activity, -27.5985431, -48.548664, 2023-02-25T19:04:59.813Z
activity, -27.5973758, -48.550621, 2023-02-25T19:04:59.813Z
activity, -27.597166, -48.5509719, 2023-02-25T19:04:59.813Z
activity, -27.5966873, -48.5517768, 2023-02-25T19:04:59.813Z
activity, -27.5966873, -48.5517768, 2023-02-25T19:04:59.813Z
activity, -27.5970611, -48.5526046, 2023-02-25T19:04:59.813Z
activity, -27.5957889, -48.5549468, 2023-02-25T19:04:59.813Z
activity, -27.5949134, -48.5567321, 2023-02-25T19:04:59.813Z
activity, -27.5945682, -48.556755, 2023-02-25T19:04:59.813Z
activity, -27.5982875, -48.5476875, 2023-02-25T23:34:05.137Z
activity, -27.6001758, -48.5484466, 2023-02-25T23:34:05.137Z
activity, -27.6011447, -48.5495147, 2023-02-25T23:34:05.137Z
activity, -27.6070652, -48.5473327, 2023-02-25T23:34:05.137Z
activity, -27.6600685, -48.5026817, 2023-02-25T23:34:05.137Z
activity, -27.6629638, -48.5021286, 2023-02-25T23:34:05.137Z
activity, -27.6895618, -48.4984397, 2023-02-25T23:34:05.137Z
activity, -27.6928825, -48.4988822, 2023-02-25T23:34:05.137Z
activity, -27.7023105, -48.4963607, 2023-02-25T23:34:05.137Z
activity, -27.7022113, -48.4962539, 2023-02-26T01:08:19.995Z
activity, -27.6998004, -48.5003662, 2023-02-26T01:08:19.995Z
activity, -27.6970291, -48.4997558, 2023-02-26T01:08:19.995Z
activity, -27.6970596, -48.4997634, 2023-02-26T15:52:11.210Z
activity, -27.6160106, -48.5284729, 2023-02-26T15:52:11.210Z
activity, -27.614479, -48.5269165, 2023-02-26T15:52:11.210Z
activity, -27.6482696, -48.5204734, 2023-02-26T15:52:11.210Z
activity, -27.700241, -48.4947013, 2023-02-26T15:52:11.210Z
activity, -27.6970176, -48.499752, 2023-02-26T15:52:11.210Z
activity, -27.6970558, -48.4997634, 2023-02-27T12:51:09.190Z
activity, -27.6899757, -48.4987106, 2023-02-27T12:51:09.190Z
activity, -27.6734981, -48.5077743, 2023-02-27T12:51:09.190Z
activity, -27.6735134, -48.5077629, 2023-02-27T14:19:18.115Z
activity, -27.6809978, -48.5097999, 2023-02-27T14:19:18.115Z
activity, -27.6841487, -48.5099296, 2023-02-27T14:19:18.115Z
activity, -27.6847553, -48.5102882, 2023-02-27T14:59:30.770Z
activity, -27.6809978, -48.5097999, 2023-02-27T14:59:30.770Z
activity, -27.6792163, -48.5051269, 2023-02-27T14:59:30.770Z
activity, -27.6821651, -48.4986457, 2023-02-27T14:59:30.770Z
activity, -27.6736354, -48.5041427, 2023-02-27T14:59:30.770Z
activity, -27.6706714, -48.5053329, 2023-02-27T14:59:30.770Z
activity, -27.6739807, -48.5027198, 2023-02-27T14:59:30.770Z
activity, -27.6803493, -48.4945297, 2023-02-27T14:59:30.770Z
activity, -27.6809158, -48.4937515, 2023-02-27T14:59:30.770Z
activity, -27.6810817, -48.4935111, 2023-02-27T15:33:03.398Z
activity, -27.6899757, -48.4987106, 2023-02-27T15:33:03.398Z
activity, -27.6949653, -48.4998588, 2023-02-27T15:33:03.398Z
activity, -27.6951236, -48.499855, 2023-02-27T15:55:07.447Z
activity, -27.695013, -48.4996871, 2023-02-27T15:55:07.447Z
activity, -27.696392, -48.4996185, 2023-02-27T15:55:07.447Z
activity, -27.6970596, -48.4997634, 2023-02-28T11:22:21.117Z
activity, -27.6613464, -48.5010337, 2023-02-28T11:22:21.117Z
activity, -27.6182384, -48.5266113, 2023-02-28T11:22:21.117Z
activity, -27.614048, -48.5273017, 2023-02-28T11:22:21.117Z
activity, -27.6083412, -48.5208435, 2023-02-28T11:22:21.117Z
activity, -27.6068954, -48.5194778, 2023-02-28T11:22:21.117Z
activity, -27.602621, -48.5192451, 2023-02-28T11:22:21.117Z
activity, -27.6024494, -48.5195388, 2023-02-28T14:17:41.327Z
activity, -27.6066017, -48.5195884, 2023-02-28T14:17:41.327Z
activity, -27.6026859, -48.5259513, 2023-02-28T14:17:41.327Z
activity, -27.6015205, -48.5253105, 2023-02-28T14:24:56.456Z
activity, -27.601902, -48.5257644, 2023-02-28T14:24:56.456Z
activity, -27.6025524, -48.5260734, 2023-02-28T14:24:56.456Z
activity, -27.6023712, -48.5263404, 2023-02-28T15:42:48.897Z
activity, -27.6158618, -48.5275039, 2023-02-28T15:42:48.897Z
activity, -27.6811504, -48.4938011, 2023-02-28T15:42:48.897Z
activity, -27.6819458, -48.4932556, 2023-02-28T16:52:14.638Z
activity, -27.6945514, -48.5000228, 2023-02-28T16:52:14.638Z
activity, -27.6967983, -48.4997062, 2023-02-28T16:52:14.638Z
activity, -5.8294439, -35.2059495, 2023-02-02T01:09:38.509Z
activity, -5.834516, -35.203074, 2023-02-02T01:13:58.667Z
activity, -5.8406199, -35.2011182, 2023-02-02T01:16:15.625Z
activity, -5.8438355, -35.2015057, 2023-02-02T01:18:36.374Z
activity, -5.8657913, -35.1892446, 2023-02-03T18:40:31.522Z
activity, -5.8635775, -35.1908273, 2023-02-03T18:41:32.448Z
activity, -5.8629857, -35.1901703, 2023-02-03T18:42:41.428Z
activity, -5.8630871, -35.189642, 2023-02-03T18:44:49.476Z
activity, -5.865147, -35.1908694, 2023-02-03T18:45:27.515Z
activity, -5.8679645, -35.1971566, 2023-02-03T18:47:44.448Z
activity, -5.8832501, -35.1997868, 2023-02-03T18:52:01.450Z
activity, -5.8879106, -35.1968435, 2023-02-03T18:54:07.432Z
activity, -5.8622593, -35.1935561, 2023-02-03T21:48:20.511Z
activity, -5.7645542, -35.3729779, 2023-02-05T20:21:22.739Z
activity, -5.7635048, -35.3727356, 2023-02-05T20:24:01.104Z
activity, -5.7651361, -35.3718888, 2023-02-05T20:24:33.776Z
activity, -5.7636929, -35.3699836, 2023-02-05T20:26:52.738Z
activity, -19.634917, -43.9665039, 2023-02-05T22:50:53.695Z
activity, -19.6330565, -43.9671569, 2023-02-05T22:51:23.846Z
activity, -19.6315429, -43.9662349, 2023-02-05T22:51:59.817Z
activity, -19.6304745, -43.9672775, 2023-02-05T22:52:29.856Z
activity, -19.6320677, -43.964404, 2023-02-06T00:51:31.248Z
activity, -27.5534744, -48.4987012, 2023-02-06T17:55:08.841Z
activity, -27.6857926, -48.4872901, 2023-02-08T22:28:05.486Z
activity, -27.7393586, -48.5153277, 2023-02-12T14:50:27.006Z
activity, -27.7391758, -48.5149133, 2023-02-12T14:50:33.097Z
activity, -27.7393512, -48.5152884, 2023-02-12T14:51:18.143Z
activity, -27.7394183, -48.5153641, 2023-02-12T14:51:33.706Z
activity, -27.7393292, -48.5153334, 2023-02-12T14:51:36.080Z
activity, -27.7393858, -48.5155021, 2023-02-12T14:51:49.092Z
activity, -27.7394064, -48.5157891, 2023-02-12T14:52:42.097Z
activity, -27.740359, -48.5159341, 2023-02-12T14:54:37.085Z
activity, -27.7406511, -48.5158836, 2023-02-12T14:55:11.735Z
activity, -27.7412439, -48.5160409, 2023-02-12T14:56:28.829Z
activity, -27.742188, -48.5170267, 2023-02-12T14:58:32.047Z
activity, -27.7421969, -48.5170787, 2023-02-12T15:00:43.076Z
activity, -27.7422299, -48.5171185, 2023-02-12T15:00:52.091Z
activity, -27.7423659, -48.5173562, 2023-02-12T15:01:19.077Z
activity, -27.7425335, -48.517652, 2023-02-12T15:01:53.192Z
activity, -27.7425655, -48.5176622, 2023-02-12T15:02:42.023Z
activity, -27.743198, -48.5181506, 2023-02-12T15:06:16.060Z
activity, -27.7436685, -48.5186534, 2023-02-12T15:07:51.079Z
activity, -27.7437186, -48.5191662, 2023-02-12T15:09:10.075Z
activity, -27.7443054, -48.5194354, 2023-02-12T15:11:13.086Z
activity, -27.7445584, -48.5196574, 2023-02-12T15:12:00.097Z
activity, -27.7446105, -48.5197453, 2023-02-12T15:12:16.078Z
activity, -27.7449695, -48.5200824, 2023-02-12T15:13:19.083Z
activity, -27.7450269, -48.5200666, 2023-02-12T15:13:35.081Z
activity, -27.7452258, -48.5208022, 2023-02-12T15:15:24.075Z
activity, -27.7455771, -48.5212939, 2023-02-12T15:17:35.067Z
activity, -27.7456119, -48.5213979, 2023-02-12T15:17:54.074Z
activity, -27.7456477, -48.5216179, 2023-02-12T15:18:28.096Z
activity, -27.7461673, -48.5220692, 2023-02-12T15:20:06.086Z
activity, -27.7468505, -48.5228252, 2023-02-12T15:23:10.071Z
activity, -27.7468348, -48.5229545, 2023-02-12T15:23:48.080Z
activity, -27.7467149, -48.5233383, 2023-02-12T15:25:11.070Z
activity, -27.7469335, -48.5237079, 2023-02-12T15:26:13.077Z
activity, -27.7471712, -48.5241264, 2023-02-12T15:27:15.082Z
activity, -27.7472291, -48.5241924, 2023-02-12T15:28:03.031Z
activity, -27.7472799, -48.5243084, 2023-02-12T15:30:07.103Z
activity, -27.7472849, -48.5242742, 2023-02-12T15:30:39.039Z
activity, -27.7472871, -48.5242752, 2023-02-12T15:30:45.039Z
activity, -27.7472841, -48.5242729, 2023-02-12T15:31:01.028Z
activity, -27.7472729, -48.5243048, 2023-02-12T15:31:18.050Z
activity, -27.7473012, -48.5244564, 2023-02-12T15:31:49.110Z
activity, -27.7471568, -48.5251043, 2023-02-12T15:34:16.085Z
activity, -27.7473136, -48.5256384, 2023-02-12T15:36:21.066Z
activity, -27.7474418, -48.5258087, 2023-02-12T15:36:52.073Z
activity, -27.7475239, -48.5259278, 2023-02-12T15:37:07.076Z
activity, -27.7475972, -48.5262987, 2023-02-12T15:38:40.100Z
activity, -27.7476499, -48.5265191, 2023-02-12T15:39:59.021Z
activity, -27.7476039, -48.5267057, 2023-02-12T15:40:44.094Z
activity, -27.7477055, -48.5268341, 2023-02-12T15:41:15.062Z
activity, -27.7477818, -48.5271907, 2023-02-12T15:43:50.074Z
activity, -27.7477161, -48.5274101, 2023-02-12T15:45:24.053Z
activity, -27.747834, -48.5275846, 2023-02-12T15:47:12.088Z
activity, -27.7479354, -48.5276626, 2023-02-12T15:47:28.073Z
activity, -27.7480532, -48.5276954, 2023-02-12T15:48:18.071Z
activity, -27.7481119, -48.5277352, 2023-02-12T15:48:31.073Z
activity, -27.7482201, -48.5277875, 2023-02-12T15:48:46.081Z
activity, -27.7483065, -48.5280466, 2023-02-12T15:49:26.080Z
activity, -27.7485959, -48.5288535, 2023-02-12T15:54:13.063Z
activity, -27.7489752, -48.5300333, 2023-02-12T16:04:28.065Z
activity, -27.7489892, -48.5301383, 2023-02-12T16:05:00.096Z
activity, -27.7489892, -48.5301371, 2023-02-12T16:05:03.071Z
activity, -27.7489898, -48.5301404, 2023-02-12T16:05:16.059Z
activity, -27.7489653, -48.5311719, 2023-02-12T16:09:09.064Z
activity, -27.7491289, -48.5316031, 2023-02-12T16:10:33.065Z
activity, -27.7498147, -48.5322828, 2023-02-12T16:13:19.057Z
activity, -27.7498475, -48.5323485, 2023-02-12T16:13:35.067Z
activity, -27.749861, -48.5326946, 2023-02-12T16:15:15.051Z
activity, -27.7497887, -48.5330938, 2023-02-12T16:16:56.046Z
activity, -27.7497283, -48.5334084, 2023-02-12T16:19:17.066Z
activity, -27.7501362, -48.5341622, 2023-02-12T16:24:42.042Z
activity, -27.7502359, -48.534195, 2023-02-12T16:25:48.048Z
activity, -27.7502372, -48.5341563, 2023-02-12T16:26:35.028Z
activity, -27.7502377, -48.534174, 2023-02-12T16:26:56.022Z
activity, -27.750225, -48.5341991, 2023-02-12T16:29:25.042Z
activity, -27.7498798, -48.5345835, 2023-02-12T16:31:06.065Z
activity, -27.750003, -48.5349771, 2023-02-12T16:31:45.080Z
activity, -27.7500356, -48.5351025, 2023-02-12T16:31:56.074Z
activity, -27.749507, -48.5355693, 2023-02-12T16:33:02.070Z
activity, -27.7492366, -48.5360651, 2023-02-12T16:33:34.074Z
activity, -27.7492554, -48.536076, 2023-02-12T16:34:06.056Z
activity, -27.7491988, -48.5363031, 2023-02-12T16:34:21.059Z
activity, -27.7490761, -48.5370703, 2023-02-12T16:35:07.071Z
activity, -27.7491129, -48.5375908, 2023-02-12T16:35:30.062Z
activity, -27.7495621, -48.5381074, 2023-02-12T16:36:38.060Z
activity, -27.7497837, -48.5381755, 2023-02-12T16:38:16.068Z
activity, -27.7501275, -48.5388254, 2023-02-12T16:41:05.068Z
activity, -27.7501777, -48.5389986, 2023-02-12T16:45:31.057Z
activity, -27.750131, -48.5390512, 2023-02-12T16:46:49.053Z
activity, -27.7500603, -48.5390857, 2023-02-12T16:47:35.071Z
activity, -27.7501086, -48.5391278, 2023-02-12T16:48:36.040Z
activity, -27.7501513, -48.5390397, 2023-02-12T16:51:06.041Z
activity, -27.7501267, -48.5390476, 2023-02-12T16:53:51.056Z
activity, -27.7501237, -48.5390447, 2023-02-12T16:54:07.068Z
activity, -27.7501078, -48.5390484, 2023-02-12T16:54:38.046Z
activity, -27.750122, -48.5390385, 2023-02-12T16:55:09.052Z
activity, -27.7501249, -48.5390455, 2023-02-12T16:56:06.035Z
activity, -27.7501322, -48.5390425, 2023-02-12T17:08:09.046Z
activity, -27.7501569, -48.5390461, 2023-02-12T17:08:51.046Z
activity, -27.7501494, -48.5390407, 2023-02-12T17:09:07.033Z
activity, -27.7501146, -48.5390547, 2023-02-12T17:10:30.043Z
activity, -27.7501314, -48.5390442, 2023-02-12T17:11:35.049Z
activity, -27.7501209, -48.5390499, 2023-02-12T17:11:48.050Z
activity, -27.7501344, -48.5390355, 2023-02-12T17:17:43.049Z
activity, -27.7501529, -48.539047, 2023-02-12T17:19:26.032Z
activity, -27.7500574, -48.5390945, 2023-02-12T17:32:28.045Z
activity, -27.750058, -48.5390724, 2023-02-12T17:33:02.027Z
activity, -27.7501322, -48.5390407, 2023-02-12T17:37:11.053Z
activity, -27.7491394, -48.5375296, 2023-02-12T18:05:06.249Z
activity, -27.7490683, -48.5369422, 2023-02-12T18:05:52.308Z
activity, -27.7492147, -48.5362086, 2023-02-12T18:06:45.812Z
activity, -27.7493134, -48.5360629, 2023-02-12T18:07:08.750Z
activity, -27.7495126, -48.5355063, 2023-02-12T18:08:07.793Z
activity, -27.7499806, -48.5351945, 2023-02-12T18:09:43.106Z
activity, -27.7500545, -48.5350672, 2023-02-12T18:10:13.826Z
activity, -27.7499378, -48.5346409, 2023-02-12T18:10:55.801Z
activity, -27.7501687, -48.5341905, 2023-02-12T18:12:16.803Z
activity, -27.7497595, -48.5334322, 2023-02-12T18:16:08.622Z
activity, -27.7498015, -48.5330186, 2023-02-12T18:17:34.800Z
activity, -27.7498514, -48.5328767, 2023-02-12T18:17:49.803Z
activity, -27.7499281, -48.5324786, 2023-02-12T18:19:13.801Z
activity, -27.7499093, -48.5323067, 2023-02-12T18:19:29.803Z
activity, -27.7492352, -48.5316264, 2023-02-12T18:21:25.804Z
activity, -27.748981, -48.5312564, 2023-02-12T18:23:34.888Z
activity, -27.7489643, -48.53026, 2023-02-12T18:26:08.828Z
activity, -27.7489934, -48.5301009, 2023-02-12T18:27:00.818Z
activity, -27.7486391, -48.5288878, 2023-02-12T18:31:58.815Z
activity, -27.7483267, -48.5279885, 2023-02-12T18:34:13.817Z
activity, -27.7482383, -48.5277867, 2023-02-12T18:34:35.597Z
activity, -27.7480807, -48.5276966, 2023-02-12T18:34:44.829Z
activity, -27.7480555, -48.5277353, 2023-02-12T18:35:05.879Z
activity, -27.7481428, -48.5278091, 2023-02-12T18:35:20.837Z
activity, -27.7482204, -48.527873, 2023-02-12T18:35:36.878Z
activity, -27.7482998, -48.5280281, 2023-02-12T18:35:49.787Z
activity, -27.7482956, -48.5280376, 2023-02-12T18:36:04.802Z
activity, -27.7483106, -48.5278797, 2023-02-12T18:36:19.804Z
activity, -27.7483004, -48.5277759, 2023-02-12T18:36:54.769Z
activity, -27.7481032, -48.5276434, 2023-02-12T18:37:09.816Z
activity, -27.7479546, -48.5276157, 2023-02-12T18:37:25.577Z
activity, -27.7479439, -48.5276103, 2023-02-12T18:37:29.804Z
activity, -27.7478327, -48.5271604, 2023-02-12T18:39:08.817Z
activity, -27.7477272, -48.5268342, 2023-02-12T18:39:39.806Z
activity, -27.7476848, -48.5267373, 2023-02-12T18:39:59.789Z
activity, -27.7476799, -48.5266634, 2023-02-12T18:40:45.785Z
activity, -27.7476847, -48.5266775, 2023-02-12T18:41:01.081Z
activity, -27.7477106, -48.5265812, 2023-02-12T18:41:16.463Z
activity, -27.7476472, -48.5263394, 2023-02-12T18:41:39.790Z
activity, -27.7476182, -48.5259073, 2023-02-12T18:42:10.792Z
activity, -27.747397, -48.525627, 2023-02-12T18:42:45.802Z
activity, -27.7471817, -48.5250868, 2023-02-12T18:44:05.080Z
activity, -27.7473687, -48.5245614, 2023-02-12T18:44:35.308Z
activity, -27.7473394, -48.5242944, 2023-02-12T18:44:58.801Z
activity, -27.7471821, -48.5240472, 2023-02-12T18:45:22.819Z
activity, -27.7469757, -48.523822, 2023-02-12T18:45:52.486Z
activity, -27.7467591, -48.5233688, 2023-02-12T18:46:11.808Z
activity, -27.7468121, -48.5230068, 2023-02-12T18:47:16.829Z
activity, -27.7467564, -48.5233285, 2023-02-12T18:47:41.058Z
activity, -27.7469597, -48.5236689, 2023-02-12T18:47:56.216Z
activity, -27.7471749, -48.5241018, 2023-02-12T18:48:42.821Z
activity, -27.7470182, -48.5237819, 2023-02-12T18:49:29.614Z
activity, -27.7467393, -48.523286, 2023-02-12T18:50:21.810Z
activity, -27.7469212, -48.5229449, 2023-02-12T18:51:12.795Z
activity, -27.7460547, -48.5220241, 2023-02-12T18:53:37.614Z
activity, -27.7456996, -48.5216359, 2023-02-12T18:53:58.807Z
activity, -27.7456491, -48.521349, 2023-02-12T18:54:14.804Z
activity, -27.7456428, -48.5213153, 2023-02-12T18:54:23.438Z
activity, -27.7456345, -48.5213294, 2023-02-12T18:54:31.805Z
activity, -27.7456182, -48.5213273, 2023-02-12T18:54:38.538Z
activity, -27.7456428, -48.5215054, 2023-02-12T18:54:46.833Z
activity, -27.7456761, -48.5216521, 2023-02-12T18:55:02.808Z
activity, -27.7456377, -48.5213466, 2023-02-12T18:55:22.794Z
activity, -27.7454632, -48.521051, 2023-02-12T18:55:37.807Z
activity, -27.7452695, -48.5208101, 2023-02-12T18:56:21.812Z
activity, -27.7449793, -48.5200659, 2023-02-12T18:57:11.827Z
activity, -27.7450597, -48.5200746, 2023-02-12T18:57:42.684Z
activity, -27.744969, -48.5200458, 2023-02-12T18:58:13.564Z
activity, -27.744678, -48.5197506, 2023-02-12T18:58:33.807Z
activity, -27.7446518, -48.519715, 2023-02-12T18:58:44.645Z
activity, -27.7446564, -48.519724, 2023-02-12T18:58:52.815Z
activity, -27.7446387, -48.5197171, 2023-02-12T18:59:30.756Z
activity, -27.7443537, -48.5194383, 2023-02-12T19:00:31.806Z
activity, -27.7437889, -48.5192214, 2023-02-12T19:03:32.806Z
activity, -27.7436617, -48.5185847, 2023-02-12T19:04:56.462Z
activity, -27.7432947, -48.5182154, 2023-02-12T19:05:58.751Z
activity, -27.7426537, -48.5176651, 2023-02-12T19:08:39.808Z
activity, -27.7425958, -48.5174089, 2023-02-12T19:09:04.454Z
activity, -27.7423402, -48.5172734, 2023-02-12T19:09:14.786Z
activity, -27.7422668, -48.5171991, 2023-02-12T19:09:20.052Z
activity, -27.7422327, -48.517084, 2023-02-12T19:09:29.786Z
activity, -27.7421531, -48.5171016, 2023-02-12T19:10:02.869Z
activity, -27.7421988, -48.5170532, 2023-02-12T19:11:09.806Z
activity, -27.7413038, -48.5160915, 2023-02-12T19:13:23.805Z
activity, -27.740576, -48.5159057, 2023-02-12T19:17:18.804Z
activity, -27.7393769, -48.5153588, 2023-02-12T19:20:07.648Z
activity, -27.7396324, -48.5147912, 2023-02-12T19:22:37.401Z
activity, -27.6869663, -48.4833535, 2023-02-16T23:31:13.673Z
activity, -27.6876797, -48.4845797, 2023-02-16T23:31:37.649Z
activity, -27.6881707, -48.483925, 2023-02-16T23:31:53.660Z
activity, -27.6913476, -48.4873595, 2023-02-16T23:33:02.644Z
activity, -27.6931345, -48.488631, 2023-02-16T23:33:32.649Z
activity, -27.6940557, -48.4897597, 2023-02-16T23:33:51.659Z
activity, -27.6943169, -48.4907544, 2023-02-16T23:34:07.639Z
activity, -27.6965325, -48.492075, 2023-02-16T23:34:49.643Z
activity, -27.6960574, -48.4951791, 2023-02-16T23:35:48.634Z
activity, -27.6954344, -48.4994313, 2023-02-16T23:36:37.643Z
activity, -27.5806915, -48.5447885, 2023-02-18T20:25:49.747Z
activity, -27.5799518, -48.5443181, 2023-02-18T20:28:49.579Z
activity, -27.5771359, -48.5441058, 2023-02-18T20:35:29.632Z
activity, -27.5772014, -48.5430046, 2023-02-18T20:37:09.591Z
activity, -27.5762106, -48.5429989, 2023-02-18T20:38:33.790Z
activity, -27.5768691, -48.5437854, 2023-02-18T20:39:35.596Z
activity, -27.5761766, -48.5423583, 2023-02-18T20:40:07.806Z
activity, -27.5798155, -48.5432819, 2023-02-18T20:46:10.116Z
activity, -27.5809765, -48.5437492, 2023-02-18T20:49:39.084Z
activity, -27.5806994, -48.5433552, 2023-02-18T20:52:10.473Z
activity, -27.5804781, -48.5440651, 2023-02-18T21:01:34.872Z
activity, -27.5802316, -48.5436368, 2023-02-18T21:04:09.722Z
activity, -27.5921803, -48.5431476, 2023-02-18T21:33:45.944Z
activity, -27.5923282, -48.5431205, 2023-02-18T21:34:23.373Z
activity, -27.5923074, -48.5432591, 2023-02-18T21:34:57.370Z
activity, -27.5931949, -48.5457665, 2023-02-18T21:55:32.406Z
activity, -27.5929449, -48.5460884, 2023-02-18T21:56:03.370Z
activity, -27.5936113, -48.5472968, 2023-02-18T21:58:07.408Z
activity, -27.5933331, -48.5492909, 2023-02-18T22:03:06.955Z
activity, -27.5938722, -48.5495147, 2023-02-18T22:03:30.071Z
activity, -27.5931211, -48.5496502, 2023-02-18T22:11:14.037Z
activity, -27.5937942, -48.5504321, 2023-02-18T22:15:14.098Z
activity, -27.5940225, -48.551117, 2023-02-18T22:44:28.864Z
activity, -27.5937916, -48.5501606, 2023-02-18T22:49:29.937Z
activity, -27.595451, -48.5495933, 2023-02-18T22:52:00.983Z
activity, -27.5959757, -48.5480263, 2023-02-18T23:03:44.475Z
activity, -27.5960804, -48.5483695, 2023-02-18T23:04:06.516Z
activity, -27.5967037, -48.5486602, 2023-02-18T23:06:00.507Z
activity, -27.5972571, -48.5482435, 2023-02-18T23:14:16.434Z
activity, -27.5981877, -48.5488644, 2023-02-18T23:16:48.537Z
activity, -27.5984431, -48.5487809, 2023-02-18T23:26:52.716Z
activity, -27.5984183, -48.5487302, 2023-02-18T23:42:00.577Z
activity, -27.5984644, -48.5486965, 2023-02-18T23:43:49.952Z
activity, -27.5982683, -48.5488682, 2023-02-19T00:52:37.571Z
activity, -27.598215, -48.548833, 2023-02-19T00:55:08.608Z
activity, -27.598211, -48.548912, 2023-02-19T00:57:40.452Z
activity, -27.5982742, -48.5486871, 2023-02-19T01:47:41.497Z
activity, -27.5983176, -48.5488356, 2023-02-19T01:50:20.333Z
activity, -27.5982884, -48.5488141, 2023-02-19T01:55:44.932Z
